<xid>	<yid>	<x in nm>	<y in nm>	<Rg>	<Spring Const k>	<log10(k)>
17	167	2720.0	26720.0	315.6252364851953	0.0031683144577917995	-2.499171720862109
17	173	2720.0	27680.0	1650.133922983752	0.000606011418874301	-3.2175191924882083
17	174	2720.0	27840.0			
17	177	2720.0	28320.0			
17	178	2720.0	28480.0	290.63130132667567	0.003440785611994281	-2.463342386498069
17	179	2720.0	28640.0	519.719451503972	0.0019241150145644635	-2.7157689714365834
17	180	2720.0	28800.0	566.1133717016379	0.0017664306303067435	-2.7529034131210364
17	182	2720.0	29120.0			
17	191	2720.0	30560.0			
17	195	2720.0	31200.0			
17	196	2720.0	31360.0	1446.2506053698642	0.0006914430986490477	-3.1602435537463136
17	197	2720.0	31520.0	370.9052301933045	0.002696106494585775	-2.5692629574269557
17	198	2720.0	31680.0	134.4279011830897	0.007438931882437176	-2.128489418064988
17	199	2720.0	31840.0			
17	200	2720.0	32000.0	1101.7821372924388	0.0009076204506795126	-3.042095727069603
17	201	2720.0	32160.0	1489.0609145482426	0.0006715641987711323	-3.1729124642471755
17	202	2720.0	32320.0	377.90528089244685	0.002646165720781773	-2.5773829608411334
17	203	2720.0	32480.0	806.3477165050667	0.0012401597716854406	-2.9065223604091517
17	204	2720.0	32640.0	1269.8290495376275	0.000787507578570613	-3.1037452580900307
17	205	2720.0	32800.0	982.9703586281527	0.0010173246743631357	-2.992540421923366
17	206	2720.0	32960.0	169.71236709564053	0.0058923225049147725	-2.2297134909075145
17	207	2720.0	33120.0	653.0764269798213	0.0015312143551475912	-2.814964008033688
17	208	2720.0	33280.0	1368.4660933127852	0.0007307451787710707	-3.1362340413007033
17	209	2720.0	33440.0			
18	14	2880.0	2240.0			
18	15	2880.0	2400.0			
18	22	2880.0	3520.0	259.5592742543821	0.003852684527927698	-2.414236551171114
18	23	2880.0	3680.0	403.14127751754165	0.002480519995763737	-2.6054572677147334
18	24	2880.0	3840.0			
18	25	2880.0	4000.0			
18	28	2880.0	4480.0			
18	29	2880.0	4640.0			
18	88	2880.0	14080.0	12.812610922573034	0.07804810479636258	-1.1076376382322481
18	89	2880.0	14240.0	1493.3514632195888	0.0006696347274097495	-3.174162031819841
18	107	2880.0	17120.0	1206.2698645745986	0.0008290018920042063	-3.0814444782723456
18	108	2880.0	17280.0			
18	118	2880.0	18880.0	905.9227328286877	0.001103846899699229	-2.957091157790348
18	119	2880.0	19040.0	1024.9222649605515	0.0009756837510389037	-3.010690927656254
18	120	2880.0	19200.0	1123.2641677076958	0.0008902625301764522	-3.050481905046919
18	121	2880.0	19360.0	1325.3644271238088	0.0007545094613487654	-3.1223353099164934
18	140	2880.0	22400.0	257.36175767588594	0.0038855811719290924	-2.410544013958304
18	141	2880.0	22560.0	1235.7399274230024	0.0008092317629368732	-3.0919270791915343
18	142	2880.0	22720.0	995.4854303016087	0.0010045350434682138	-2.9980349081746605
18	143	2880.0	22880.0	486.7895043066361	0.002054276008732688	-2.6873412058134685
18	146	2880.0	23360.0	199.3226708351439	0.005016990770844535	-2.2995566978909205
18	147	2880.0	23520.0	694.6007877837008	0.0014396758794224126	-2.841735271531496
18	148	2880.0	23680.0	1006.9279883243922	0.000993119678462885	-3.002998412567887
18	149	2880.0	23840.0			
18	154	2880.0	24640.0	1119.265870098404	0.0008934427705832588	-3.04893326097132
18	155	2880.0	24800.0	921.7058815294383	0.0010849447964253454	-2.9645923587903593
18	156	2880.0	24960.0	1068.5525539554194	0.0009358454072271306	-3.0287958866606544
18	157	2880.0	25120.0	733.4808613552094	0.0013633620898469783	-2.8653887863234564
18	159	2880.0	25440.0	1626.7188869293198	0.0006147343637766773	-3.211312509050196
18	165	2880.0	26400.0	917.1549842766138	0.0010903282620098591	-2.9624427305759613
18	166	2880.0	26560.0	1526.7618848869895	0.0006549809828885136	-3.1837713093921525
18	167	2880.0	26720.0	1013.938828243186	0.0009862527917316893	-3.006011754447211
18	173	2880.0	27680.0			
18	174	2880.0	27840.0	120.08039886224276	0.008327753817233805	-2.0794721218016976
18	178	2880.0	28480.0			
18	179	2880.0	28640.0	1048.2076815099097	0.0009540094178278984	-3.0204473379893018
18	180	2880.0	28800.0			
18	182	2880.0	29120.0			
18	185	2880.0	29600.0			
18	186	2880.0	29760.0			
18	188	2880.0	30080.0			
18	189	2880.0	30240.0	593.719379386665	0.0016842973881584236	-2.7735812248117453
18	190	2880.0	30400.0			
18	191	2880.0	30560.0	2373.173070280788	0.00042137676873338294	-3.375329411511527
18	192	2880.0	30720.0	460.57609637148823	0.0021711938762740894	-2.66330139458491
18	193	2880.0	30880.0	2784.704255891369	0.0003591045612417845	-3.444779078556586
18	194	2880.0	31040.0	634.2333022974145	0.001576706862250296	-2.802249042207443
18	195	2880.0	31200.0	15.005248878144203	0.06664334647968041	-1.1762432030603265
18	196	2880.0	31360.0	799.3696119348604	0.0012509857581144688	-2.902747634517216
18	197	2880.0	31520.0	132.10985430615986	0.007569458048773074	-2.1209352136112734
18	198	2880.0	31680.0			
18	199	2880.0	31840.0			
18	200	2880.0	32000.0	975.8551745633481	0.0010247422220694333	-2.9893853693521732
18	201	2880.0	32160.0	824.347367013413	0.001213080844332616	-2.9161102551288254
18	202	2880.0	32320.0	516.0195846346211	0.0019379109432601706	-2.712666184839107
18	203	2880.0	32480.0	16.50560818892545	0.060585468196861524	-1.2176315315883484
18	204	2880.0	32640.0	956.1610339369113	0.001045848936012991	-2.9805310410843058
18	205	2880.0	32800.0	1772.2232910541347	0.0005642629825755144	-3.2485184398779476
18	206	2880.0	32960.0	1060.2862224031896	0.0009431415582609872	-3.025423118124072
18	207	2880.0	33120.0	780.2824245247833	0.0012815872414517495	-2.8922518247575617
18	208	2880.0	33280.0	122.66174754202699	0.00815250084104154	-2.08870914771861
18	209	2880.0	33440.0			
18	210	2880.0	33600.0	2693.9906621525765	0.0003711965353291058	-3.4303960860482
19	14	3040.0	2240.0	674.5698394079723	0.001482426194562208	-2.8290269196111004
19	22	3040.0	3520.0	412.7422008203852	0.0024228198570738694	-2.6156788755806906
19	23	3040.0	3680.0	850.6947647658294	0.001175509761453945	-2.929773760134974
19	24	3040.0	3840.0	574.4200891827156	0.001740886189100383	-2.759229620072396
19	25	3040.0	4000.0	266.9182202674454	0.0037464658613339504	-2.4263782204399185
19	28	3040.0	4480.0	1014.9753526961648	0.0009852455996528541	-3.006455496123107
19	29	3040.0	4640.0	2084.318332836082	0.0004797731633628746	-3.318964048426083
19	88	3040.0	14080.0	123.71536122484905	0.008083070607396355	-2.092423627527233
19	89	3040.0	14240.0	1074.8523869625906	0.0009303603100569792	-3.0313488252474827
19	107	3040.0	17120.0	2323.35405788305	0.00043041222951234617	-3.3661153973456805
19	108	3040.0	17280.0			
19	118	3040.0	18880.0	478.0450389165856	0.0020918531071179897	-2.6794688155064437
19	119	3040.0	19040.0	1542.1940025654449	0.0006484268505366359	-3.1881390098653806
19	120	3040.0	19200.0	1098.594661414249	0.0009102538316658798	-3.0408374842502717
19	121	3040.0	19360.0			
19	139	3040.0	22240.0			
19	140	3040.0	22400.0	1027.1934456633758	0.0009735264610787953	-3.011652239578643
19	141	3040.0	22560.0	1074.401555700464	0.0009307506999541178	-3.0311666285061896
19	142	3040.0	22720.0	471.4922895418093	0.002120925457703218	-2.6734745949803984
19	148	3040.0	23680.0			
19	153	3040.0	24480.0	1597.486981734793	0.0006259831919970006	-3.2034373276856614
19	154	3040.0	24640.0			
19	155	3040.0	24800.0	645.6493734970969	0.0015488282666234112	-2.809996733946743
19	156	3040.0	24960.0	1211.6208946243962	0.0008253406692115533	-3.0833667542133365
19	157	3040.0	25120.0	112.59502491778571	0.008881387083755939	-2.0515192013635795
19	164	3040.0	26240.0			
19	165	3040.0	26400.0	790.490590329662	0.0012650371961834047	-2.8978967046385926
19	166	3040.0	26560.0	585.5397656218471	0.0017078259389231975	-2.7675563945470634
19	179	3040.0	28640.0	232.7308545718397	0.004296808868938857	-2.366853964214936
19	183	3040.0	29280.0			
19	184	3040.0	29440.0			
19	185	3040.0	29600.0	1150.4165920172743	0.0008692503280454984	-3.0608551367467194
19	187	3040.0	29920.0	5.141616438064297	0.19449136512728235	-0.7110996753707591
19	188	3040.0	30080.0	376.6972492295489	0.0026546517184430716	-2.5759924488499633
19	189	3040.0	30240.0	782.5270145112307	0.0012779111538080302	-2.8934993392544546
19	190	3040.0	30400.0	298.61672692937043	0.003348774230709864	-2.4751141309498372
19	191	3040.0	30560.0	1045.041641507474	0.0009568996681869047	-3.019133596013199
19	192	3040.0	30720.0	584.5116763903077	0.0017108298095524271	-2.7667931911885844
19	193	3040.0	30880.0	2506.8487143450425	0.00039890719941640645	-3.399128125538736
19	194	3040.0	31040.0	522.3772322351256	0.0019143253922481315	-2.7179842399934167
19	195	3040.0	31200.0			
19	196	3040.0	31360.0	523.1279407675331	0.0019115782623516542	-2.7186079167337938
19	197	3040.0	31520.0	367.36825223057406	0.002722064288158364	-2.5651016220927403
19	198	3040.0	31680.0	273.47222540110164	0.00365667847450797	-2.4369132247551497
19	199	3040.0	31840.0	1243.4526561664418	0.0008042123638892653	-3.094629254377093
19	200	3040.0	32000.0	424.45664385683557	0.0023559532274332563	-2.6278333358158683
19	201	3040.0	32160.0	1924.877720627909	0.0005195135198893532	-3.2844031458220306
19	202	3040.0	32320.0	382.32150435787725	0.0026155996683459803	-2.582428726377143
19	203	3040.0	32480.0			
19	204	3040.0	32640.0	816.8749129280407	0.0012241776362253041	-2.912155558632502
19	205	3040.0	32800.0	1229.1716291171272	0.0008135560375065494	-3.089612527617473
19	206	3040.0	32960.0	965.7623729170509	0.0010354513988565692	-2.9848702808398233
19	207	3040.0	33120.0	851.1024410071643	0.0011749466948028438	-2.929981836097023
19	208	3040.0	33280.0	883.3313352298072	0.0011320780324631417	-2.946123636840183
19	209	3040.0	33440.0	1555.3357806935899	0.0006429479810167151	-3.1918241631119795
19	210	3040.0	33600.0	1449.3871902040955	0.0006899467628516745	-3.161184418671055
20	13	3200.0	2080.0	634.9465563892618	0.0015749357011819712	-2.8027371721549423
20	23	3200.0	3680.0	623.1476037980514	0.001604756230955641	-2.7945909293595914
20	24	3200.0	3840.0	1093.0372268963583	0.0009148819229510285	-3.038634953496223
20	25	3200.0	4000.0	536.1198382197904	0.0018652546104627357	-2.729261877865076
20	26	3200.0	4160.0	766.3968316811431	0.0013048070642547316	-2.8844537006813433
20	28	3200.0	4480.0			
20	108	3200.0	17280.0			
20	118	3200.0	18880.0	143.759977624517	0.00695603892351649	-2.157637996505275
20	119	3200.0	19040.0	1239.9493442394662	0.0008064845589424935	-3.0934039432536506
20	120	3200.0	19200.0	587.7608901414246	0.0017013721340992662	-2.7692006845592276
20	121	3200.0	19360.0			
20	140	3200.0	22400.0	817.0278326228175	0.0012239485119984303	-2.912236851328766
20	141	3200.0	22560.0	823.4255528210884	0.001214438872553761	-2.915624340044275
20	142	3200.0	22720.0	346.2606517159466	0.0028879977988961495	-2.539403142102267
20	152	3200.0	24320.0	607.7610392355933	0.0016453835231981012	-2.7837328560148573
20	153	3200.0	24480.0	534.1317952480704	0.0018721971035923135	-2.7276484309738
20	154	3200.0	24640.0	992.0261671146516	0.001008037925963728	-2.9965231278836337
20	155	3200.0	24800.0	984.8013265678661	0.00101543323817922	-2.9933486249361723
20	156	3200.0	24960.0	745.0577252918506	0.0013421778824027153	-2.8721899221503313
20	157	3200.0	25120.0			
20	164	3200.0	26240.0	559.419139779935	0.0017875684417829917	-2.747737321096309
20	165	3200.0	26400.0	956.3637788822464	0.0010456272206050647	-2.9806231193786448
20	166	3200.0	26560.0	47.79644733894613	0.020922057091577323	-1.6793956171470252
20	170	3200.0	27200.0	82.0682903454293	0.012184974193942055	-1.9141753862527844
20	171	3200.0	27360.0			
20	172	3200.0	27520.0	175.41587994404074	0.005700738156197769	-2.244068906361242
20	173	3200.0	27680.0	245.4314160744924	0.004074458013543319	-2.3899301531527177
20	174	3200.0	27840.0	48.553882299095896	0.020595675415611834	-1.6862239611990213
20	179	3200.0	28640.0	1150.591836072251	0.000869117934482898	-3.060921288200387
20	180	3200.0	28800.0	23.411057835273226	0.04271485752742489	-1.3694210378590523
20	181	3200.0	28960.0	2728.1241647696907	0.00036655223135139835	-3.435864132424025
20	183	3200.0	29280.0			
20	186	3200.0	29760.0			
20	187	3200.0	29920.0	193.86494327913132	0.0051582301734676	-2.287499282431404
20	188	3200.0	30080.0	64.68970130270934	0.015458411151422614	-1.810835145840062
20	189	3200.0	30240.0	1170.7281829869169	0.0008541692380281369	-3.0684560732688273
20	190	3200.0	30400.0	168.69619291589436	0.005927816050351312	-2.2271052816746275
20	191	3200.0	30560.0	1087.8188431465944	0.0009192707097327235	-3.0365565773728003
20	192	3200.0	30720.0	618.4179459187992	0.0016170293999380543	-2.791282083918712
20	193	3200.0	30880.0			
20	194	3200.0	31040.0	17.0766664707479	0.058559438501243004	-1.2324030961740646
20	195	3200.0	31200.0	1245.8028262759917	0.0008026952410994633	-3.09544931179633
20	196	3200.0	31360.0	1435.674704072233	0.0006965366159642853	-3.1570560483810723
20	197	3200.0	31520.0	952.9666628348929	0.0010493546511115006	-2.979077708193325
20	198	3200.0	31680.0	1318.621617594649	0.0007583676671584835	-3.120120191326621
20	199	3200.0	31840.0	5099.913338292014	0.00019608176329029641	-3.7075627962898294
20	200	3200.0	32000.0			
20	201	3200.0	32160.0	182.52660357750798	0.00547865341489993	-2.2613261726000395
20	202	3200.0	32320.0	1173.871259119052	0.0008518821738173094	-3.0696204695521057
20	203	3200.0	32480.0			
20	204	3200.0	32640.0	1161.410535490008	0.000861021980981163	-3.0649857613257034
20	205	3200.0	32800.0	1151.7994661364178	0.0008682066882305372	-3.0613768728967337
20	207	3200.0	33120.0	245.58440782320704	0.004071919747934025	-2.3902007899475417
20	208	3200.0	33280.0	373.5010845945412	0.0026773683966287874	-2.5722918672832527
20	209	3200.0	33440.0	191.99498848092728	0.0052084692830372484	-2.283289892747901
20	210	3200.0	33600.0	2086.254478275054	0.00047932791057532666	-3.319367281928433
21	24	3360.0	3840.0	524.5118315900503	0.0019065346857257996	-2.7197552891669767
21	25	3360.0	4000.0	1251.7758917489516	0.0007988650417310911	-3.0975265831166054
21	26	3360.0	4160.0	1922.4390304231438	0.0005201725434069512	-3.2838525751727294
21	35	3360.0	5600.0	549.4510850111265	0.0018199982260108738	-2.739929035330345
21	39	3360.0	6240.0			
21	46	3360.0	7360.0			
21	47	3360.0	7520.0	2047.8030677590507	0.0004883282068203554	-3.311288189267727
21	81	3360.0	12960.0	303.0984848270674	0.0032992576672580503	-2.4815837653584225
21	115	3360.0	18400.0			
21	116	3360.0	18560.0			
21	117	3360.0	18720.0	987.6261997736142	0.0010125288294591842	-2.994592602388067
21	118	3360.0	18880.0			
21	119	3360.0	19040.0	539.7116517906627	0.0018528412286119567	-2.7321617941144365
21	120	3360.0	19200.0			
21	121	3360.0	19360.0	1275.1694485319981	0.0007842095034124453	-3.105567899023091
21	122	3360.0	19520.0	1444.9993106175655	0.0006920418526515552	-3.1598676398987546
21	131	3360.0	20960.0			
21	132	3360.0	21120.0	160.9363021882026	0.006213638479344313	-2.2066540183796004
21	134	3360.0	21440.0			
21	140	3360.0	22400.0	315.18585788345547	0.0031727311838012874	-2.498566722837298
21	141	3360.0	22560.0	814.6459372502621	0.001227527143111249	-2.910968895968247
21	142	3360.0	22720.0	715.5069954181896	0.0013976103747462788	-2.854613884156825
21	143	3360.0	22880.0			
21	153	3360.0	24480.0			
21	154	3360.0	24640.0	514.5899781024531	0.0019432947444633355	-2.7114613238541456
21	155	3360.0	24800.0	639.3070032572117	0.0015641937205522385	-2.805709461917524
21	156	3360.0	24960.0	914.6955012975595	0.0010932599959018385	-2.961276543120847
21	157	3360.0	25120.0	1194.8241674772962	0.0008369432316650908	-3.077303998411403
21	164	3360.0	26240.0	1061.2086062675612	0.0009423217961991077	-3.0258007633978865
21	165	3360.0	26400.0	375.89817036646735	0.0026602949384539137	-2.5750702118492717
21	166	3360.0	26560.0	2734.6524683103403	0.0003656771789425477	-3.4369021421191044
21	167	3360.0	26720.0	1884.5380315787015	0.0005306340244894327	-3.275204906305711
21	168	3360.0	26880.0			
21	171	3360.0	27360.0			
21	172	3360.0	27520.0	730.7190096399306	0.0013685151019853176	-2.8637504056541494
21	173	3360.0	27680.0	829.3835084904927	0.0012057148348898754	-2.9187553955773318
21	174	3360.0	27840.0	631.5655783161081	0.001583366849514216	-2.8004184519968884
21	175	3360.0	28000.0	934.9830192882249	0.001069538140661924	-2.9708037234967
21	180	3360.0	28800.0	216.93490137204273	0.00460967780507113	-2.3363294287035687
21	181	3360.0	28960.0	1021.8384477582819	0.000978628277487316	-3.009382239445409
21	182	3360.0	29120.0	270.7066488571032	0.003694035607259377	-2.432498922658167
21	183	3360.0	29280.0			
21	184	3360.0	29440.0	1462.4557286019228	0.0006837813825352369	-3.1650827280089837
21	185	3360.0	29600.0	445.9953407891364	0.002242175889619424	-2.6493303217611612
21	186	3360.0	29760.0	2853.724733385987	0.00035041922169328686	-3.4554120793122665
21	187	3360.0	29920.0	988.0096737541535	0.0010121358389136887	-2.9947611968522847
21	188	3360.0	30080.0	1289.8569087962064	0.0007752797951311335	-3.1105415342007463
21	189	3360.0	30240.0	1179.8994594442738	0.0008475298399331368	-3.0718450021630366
21	190	3360.0	30400.0	561.6421563718172	0.001780493128329174	-2.7494596981113113
21	191	3360.0	30560.0	350.5435268316873	0.0028527127830266503	-2.5447419518009675
21	192	3360.0	30720.0	87.02516440920436	0.01149092916731374	-1.939644852432543
21	193	3360.0	30880.0	360.2228764907052	0.0027760591157952263	-2.5565712898777377
21	194	3360.0	31040.0			
21	195	3360.0	31200.0	225.3427885477337	0.004437683612795858	-2.352843664275029
21	196	3360.0	31360.0	1057.3281129026948	0.0009457802055926507	-3.0242097796543246
21	197	3360.0	31520.0	1392.6275984624392	0.0007180670561922454	-3.1438349975760116
21	198	3360.0	31680.0	1177.2299887603624	0.000849451687051408	-3.0708613167874588
21	199	3360.0	31840.0	171.14665355119365	0.005842942174156379	-2.2333684117505004
21	200	3360.0	32000.0	1219.831715970176	0.0008197852104580377	-3.086299920948038
21	201	3360.0	32160.0			
21	202	3360.0	32320.0	1439.3982604593518	0.0006947347565092043	-3.158180973498507
21	203	3360.0	32480.0	1469.0210562264656	0.0006807254366855305	-3.1670280207987154
21	204	3360.0	32640.0	229.78842281770858	0.00435182933821388	-2.361328144312924
21	205	3360.0	32800.0	255.33440683177218	0.00391643262029646	-2.4071093408142534
21	206	3360.0	32960.0			
21	208	3360.0	33280.0			
21	209	3360.0	33440.0	970.697179555952	0.001030187396297425	-2.987083767746028
21	210	3360.0	33600.0	701.8092168022706	0.0014248886678297106	-2.8462190674702716
21	211	3360.0	33760.0			
22	24	3520.0	3840.0	218.62480853573322	0.004574046315684044	-2.339699442146374
22	25	3520.0	4000.0	513.3546395016828	0.0019479710964932695	-2.7104174913622323
22	26	3520.0	4160.0	719.336054922113	0.0013901708292771119	-2.856931828771928
22	35	3520.0	5600.0	555.6159304954466	0.0017998044064508607	-2.7447746892381524
22	39	3520.0	6240.0			
22	47	3520.0	7520.0			
22	80	3520.0	12800.0			
22	81	3520.0	12960.0	39.74556811150246	0.025160037898932376	-1.599288709042158
